1399334978807271427,1236468067963568129,0.5,U_L
227492857,1236468067963568129,0.5,U_L
4776380363,1236468067963568129,0.5,U_L
604943966,1236468067963568129,0.5,U_L
445754812,1236468067963568129,0.5,U_L
1019341022827024384,1236468067963568129,0.5,U_L
1203323317,1236468067963568129,0.5,U_L
2977348702,1236468067963568129,0.5,U_L
1078728242675269632,1236468067963568129,0.5,U_L
925114806251802624,1236468067963568129,0.5,U_L
17161050,1236468067963568129,0.5,U_L
830014045658812417,1236468067963568129,0.5,U_L
1298993684046680070,1236468067963568129,0.5,U_L
1436476220137517056,1303225727492341761,0.5,U_L
1436476220137517056,1194355403770851328,0.5,U_L
1436476220137517056,1436198898205331456,0.5,U_L
1436476220137517056,1065290099066318848,0.5,U_L
1436476220137517056,1455073386888060929,0.5,U_L
1436476220137517056,1364755772471713799,0.5,U_L
1436476220137517056,128264024,0.5,U_L
1436476220137517056,1444965535708499968,0.5,U_L
1436476220137517056,1445269355827191817,0.5,U_L
1399334978807271427,1418514919654367236,0.5,U_L
1399334978807271427,1048291789663346688,0.5,U_L
1399334978807271427,1151244771421118465,0.5,U_L
1399334978807271427,1267263621924446208,0.5,U_L
1399334978807271427,1163407347403960321,0.5,U_L
227492857,1212051507241242624,0.5,U_L
4776380363,1353639412245045249,0.5,U_L
4776380363,1293658199904616455,0.5,U_L
4776380363,1265688353359319041,0.5,U_L
4776380363,1356511906413105153,0.5,U_L
4776380363,1359539737913081858,0.5,U_L
4776380363,1386584013473730562,0.5,U_L
4776380363,1125406526041149441,0.5,U_L
4776380363,1275956452784517120,0.5,U_L
604943966,1349010690611294208,0.5,U_L
604943966,1113939653114114048,0.5,U_L
604943966,1230956746601975808,0.5,U_L
604943966,1212931737459810309,0.5,U_L
604943966,986650956778672128,0.5,U_L
445754812,1442637333300449280,0.5,U_L
445754812,1106795814431522816,0.5,U_L
445754812,1417585273924423685,0.5,U_L
445754812,1418202228784091137,0.5,U_L
445754812,1271752942320791557,0.5,U_L
445754812,1273738231624933376,0.5,U_L
1019341022827024384,216797884,0.5,U_L
1019341022827024384,1345094694422933505,0.5,U_L
1203323317,1345094694422933505,0.5,U_L
1203323317,1237834151694303234,0.5,U_L
1203323317,1233998285779632128,0.5,U_L
2977348702,1267965275380514819,0.5,U_L
2977348702,706696973345107968,0.5,U_L
2977348702,1237834151694303234,0.5,U_L
2977348702,1220869298631200769,0.5,U_L
2977348702,1234434103082180609,0.5,U_L
2977348702,1233998285779632128,0.5,U_L
1078728242675269632,1258740527828103168,0.5,U_L
1078728242675269632,1374547557838299139,0.5,U_L
1078728242675269632,1352630733114810369,0.5,U_L
1078728242675269632,715516108711862277,0.5,U_L
1078728242675269632,1355258397604655109,0.5,U_L
1078728242675269632,1357048755669905409,0.5,U_L
1078728242675269632,218521804,0.5,U_L
1078728242675269632,233517511,0.5,U_L
1078728242675269632,234877184,0.5,U_L
1078728242675269632,746607545003847680,0.5,U_L
925114806251802624,776933960240672769,0.5,U_L
925114806251802624,1265434840196759553,0.5,U_L
17161050,1220869298631200769,0.5,U_L
17161050,1238873758506668036,0.5,U_L
17161050,2013554,0.5,U_L
17161050,1306978866326536192,0.5,U_L
17161050,1160299342537867264,0.5,U_L
17161050,1242019425135493121,0.5,U_L
1298993684046680070,1445269355827191817,0.5,U_L
1298993684046680070,1252719496361472000,0.5,U_L
1298993684046680070,1383435098855383047,0.5,U_L
1298993684046680070,1019606487910371329,0.5,U_L
1298993684046680070,231216162,0.5,U_L
1298993684046680070,1314243939386486784,0.5,U_L
1298993684046680070,722104393097691136,0.5,U_L
1298993684046680070,821642293300043776,0.5,U_L
1298993684046680070,184933799,0.5,U_L
53936897,187641,0.5,U_L
93354926,187641,0.5,U_L
50993731,187641,0.5,U_L
2350182300,187641,0.5,U_L
247332938,187641,0.5,U_L
50993731,766970499394002944,0.5,U_L
50993731,1087054163840765953,0.5,U_L
2350182300,743271290295844864,0.5,U_L
247332938,1267869574139125760,0.5,U_L
247332938,784130,0.5,U_L
53936897,2835675,0.5,U_L
14352430,2835675,0.5,U_L
164386441,2835675,0.5,U_L
14352430,17943645,0.5,U_L
164386441,64204223,0.5,U_L
2670402421,1178794,0.5,U_L
735191785,1178794,0.5,U_L
1699871916,1178794,0.5,U_L
2176525802,1178794,0.5,U_L
335538600,1178794,0.5,U_L
121300501,1178794,0.5,U_L
44474920,1178794,0.5,U_L
1519055582,1178794,0.5,U_L
2670402421,80904798,0.5,U_L
2670402421,202747163,0.5,U_L
735191785,50388944,0.5,U_L
735191785,119252475,0.5,U_L
735191785,105786646,0.5,U_L
735191785,1252345575736881161,0.5,U_L
735191785,116568441,0.5,U_L
735191785,62418533,0.5,U_L
735191785,4473627,0.5,U_L
1699871916,216875802,0.5,U_L
1699871916,65514201,0.5,U_L
2176525802,925507462899425280,0.5,U_L
2176525802,1214079832889294849,0.5,U_L
2176525802,1273449075933937666,0.5,U_L
2176525802,902904319388913664,0.5,U_L
2176525802,1093561927329042432,0.5,U_L
2176525802,1182323037930168329,0.5,U_L
335538600,40823032,0.5,U_L
121300501,90043675,0.5,U_L
121300501,1044033487890722817,0.5,U_L
121300501,1046602514911584256,0.5,U_L
44474920,62418533,0.5,U_L
44474920,62427763,0.5,U_L
44474920,62420941,0.5,U_L
44474920,75355972,0.5,U_L
1519055582,45182816,0.5,U_L
1519055582,22450815,0.5,U_L
42506440,15276,0.5,U_L
859665235,15276,0.5,U_L
1379682277,15276,0.5,U_L
740365008,15276,0.5,U_L
42506440,982733906993491968,0.5,U_L
42506440,41214041,0.5,U_L
42506440,1102650643733536768,0.5,U_L
859665235,1135148379355459584,0.5,U_L
1379682277,1355419170930712577,0.5,U_L
740365008,1196620736133287936,0.5,U_L
740365008,1341427994351587331,0.5,U_L
1423435571133779968,7100,0.5,U_L
533886512,7100,0.5,U_L
69017389,7100,0.5,U_L
148559999,7100,0.5,U_L
