1078728242675269632,1385839830781792257,0.06997084548104948,U_U
1078728242675269632,1378837667484471301,0.20991253644314864,U_U
1078728242675269632,1450030738389282818,0.04081632653061216,U_U
1078728242675269632,829262265467674624,0.026239067055393542,U_U
1078728242675269632,1426838180205060097,0.026239067055393542,U_U
1078728242675269632,1411174373772480512,0.049562682215743406,U_U
1431556516033798146,1365748983516299270,0.08746355685131188,U_U
1431556516033798146,1449762145453940739,0.04373177842565594,U_U
1431556516033798146,1401527850553970688,0.02332361516034976,U_U
1431556516033798146,3314622593,0.04081632653061216,U_U
1431556516033798146,1329459160346398723,0.026239067055393542,U_U
1431556516033798146,1330702098523107329,0.04081632653061216,U_U
1431556516033798146,23347826,0.09037900874635567,U_U
1431556516033798146,1431123949765677057,0.11661807580174921,U_U
1431556516033798146,1427992149174407170,0.04081632653061216,U_U
1431556516033798146,1436349218004815878,0.052478134110787084,U_U
1431556516033798146,1441868396392374277,0.07871720116618074,U_U
1431556516033798146,3430466620,0.046647230320699624,U_U
1431556516033798146,1274418749437808645,0.0845481049562682,U_U
1431556516033798146,770267627520454656,0.02332361516034976,U_U
1431556516033798146,4776380363,0.04373177842565594,U_U
1431556516033798146,1357690237380661248,0.04081632653061216,U_U
1431556516033798146,1403445734997954563,0.04373177842565594,U_U
1431556516033798146,1447878377801715721,0.037900874635568474,U_U
1431556516033798146,1430537020674347017,0.02332361516034976,U_U
1431556516033798146,1424700313903280128,0.0670553935860058,U_U
1431556516033798146,1410948032938586113,0.06997084548104948,U_U
1431556516033798146,1424798292123267077,0.03206997084548101,U_U
1431556516033798146,1429724566620942343,0.03498542274052469,U_U
1431556516033798146,1364659145136361476,0.026239067055393542,U_U
1431556516033798146,966640820945383424,0.037900874635568474,U_U
1431556516033798146,1012470985759617024,0.02332361516034976,U_U
1431556516033798146,1179390984209272833,0.03498542274052469,U_U
1431556516033798146,996853284429336576,0.029154518950437226,U_U
1431556516033798146,1415680543975383040,0.12244897959183666,U_U
1431556516033798146,1418831068044701700,0.046647230320699624,U_U
1431556516033798146,4172492187,0.08746355685131188,U_U
1431556516033798146,1422974566729764868,0.06413994169096202,U_U
1431556516033798146,1425146110046359565,0.03498542274052469,U_U
1431556516033798146,1398919287142764547,0.052478134110787084,U_U
1431556516033798146,1368276403683291143,0.037900874635568474,U_U
1431556516033798146,1359170810624290827,0.029154518950437226,U_U
1431556516033798146,1429963010605412375,0.03206997084548101,U_U
1431556516033798146,1363921185482883074,0.029154518950437226,U_U
1431556516033798146,1365709298613899264,0.037900874635568474,U_U
